cliente,idade,sexo,estado_civil,grau_escolaridade,dependentes,trabalha,salario_ano,casa_propria,valor_imovel,seguro_residencia,carro,seguro_auto,cartao,seguro_cartao,poupanca,renda_fixa,credito_pessoal,scode_credito,grupo
780206958,49,0,2,2,4,1,100310.0,1,423000,1,1,1,1,1,3,0,0,482.0,4
780219483,61,1,2,2,0,1,19290.0,0,0,0,1,0,1,1,0,1,1,359.0,1
780222408,49,1,0,2,5,1,23110.0,1,444000,1,1,0,1,1,0,2,2,528.0,4
780230208,53,0,2,1,2,1,71880.0,1,477000,1,1,1,1,0,3,2,2,494.0,4
780237033,63,1,2,1,1,1,71580.0,1,154000,1,0,0,1,1,3,0,0,365.0,4
780241758,59,0,1,3,0,1,105600.0,0,0,0,0,0,1,0,2,2,0,454.5,2
780251658,32,0,2,3,1,1,57590.0,0,0,0,0,0,1,1,3,1,2,290.0,1
780253533,63,1,2,1,0,1,20100.0,0,0,0,1,0,1,1,3,1,2,394.0,1
780265458,56,1,1,4,0,1,24100.0,0,0,0,0,0,1,0,1,1,1,468.9,0
780272208,39,1,0,2,1,1,20830.0,0,0,0,1,0,1,0,2,2,2,389.0,0
780276258,53,0,2,3,2,1,193700.0,1,295000,1,1,1,1,0,0,0,1,424.0,4
780277458,52,1,1,2,0,1,23550.0,1,450000,1,0,0,1,0,3,0,1,471.6,4
780289308,61,1,2,3,0,1,21500.0,1,242000,1,0,0,1,1,3,2,0,541.0,4
780292683,55,0,1,4,0,1,197830.0,0,0,0,1,1,1,0,3,0,2,549.711,2
780307233,44,1,2,1,2,1,20620.0,0,0,0,1,0,1,0,3,3,3,382.0,0
780322908,52,1,2,1,3,1,23440.0,1,443000,0,1,1,1,1,1,3,3,474.0,3
780326883,53,0,2,5,2,1,100190.0,1,217000,0,1,1,1,1,3,0,0,534.0,3
780336258,55,1,1,2,0,1,24090.0,0,0,0,1,0,1,0,3,2,0,486.9,0
780338733,50,1,2,2,2,1,24110.0,1,510000,1,0,0,1,0,3,1,0,436.0,4
780349833,36,0,2,1,2,1,80930.0,1,1524000,1,0,0,3,0,1,1,1,773.0,4
780360558,33,1,2,2,1,1,20710.0,1,470000,1,1,1,1,0,0,1,3,388.0,4
780371433,35,1,2,2,2,0,0.0,1,473000,0,1,1,1,0,3,2,1,391.2,3
780372408,43,1,1,3,2,1,21710.0,0,0,0,0,0,1,0,0,0,0,395.1,0
780373233,39,1,1,1,1,1,22140.0,0,0,0,1,0,1,1,1,3,3,423.0,1
780374133,29,0,1,1,0,1,109750.0,0,0,0,1,0,1,1,1,3,2,323.1,1
780376683,57,0,2,2,1,1,134470.0,0,0,0,1,1,1,0,3,2,1,467.0,2
780378633,43,0,0,1,3,1,95630.0,0,0,0,0,0,1,1,3,3,0,546.0,1
780382008,42,1,1,1,1,1,20880.0,0,0,0,1,1,2,0,3,0,1,467.1,0
780383358,48,0,2,2,3,1,99550.0,0,0,0,0,0,1,0,0,3,1,399.0,2
780384483,49,0,0,1,4,1,133180.0,1,548000,1,1,1,1,0,0,2,2,456.0,4
780390108,44,1,2,1,3,1,69040.0,1,508000,0,0,0,1,0,1,0,0,427.0,0
780416433,38,0,2,1,2,1,17280.0,0,0,0,0,0,1,1,3,0,3,291.0,1
780450708,58,0,1,1,0,1,209950.0,1,486000,0,1,1,2,0,0,2,0,641.7,2
780462183,44,0,1,1,0,1,127000.0,0,0,0,1,1,1,1,0,3,3,495.9,1
780466533,54,0,2,5,3,1,198050.0,1,187000,0,1,1,1,0,3,1,2,552.3,2
780481308,37,1,2,2,3,0,0.0,1,157000,0,1,1,1,0,1,0,1,241.6,3
780496833,56,1,1,1,0,1,19960.0,0,0,0,0,0,1,1,3,3,1,347.4,1
780497958,41,0,3,3,3,1,132610.0,1,800000,0,1,0,1,0,0,2,1,688.0,2
780511683,47,0,1,2,0,1,74110.0,0,0,0,1,1,1,0,3,2,1,531.9,2
780529908,43,1,1,1,0,1,22990.0,0,0,0,1,1,1,1,2,0,2,438.3,3
780545133,49,0,1,2,0,1,137010.0,1,733000,1,1,0,1,1,0,0,3,529.2,4
780551733,54,1,2,3,1,1,38300.0,1,1259000,1,1,1,2,0,3,0,2,793.0,4
780557658,63,1,2,4,0,0,0.0,0,0,0,1,0,1,1,2,0,0,424.0,3
780567408,47,1,3,2,3,1,21730.0,0,0,0,0,0,1,0,0,0,0,418.0,0
780581508,58,1,1,5,0,1,69840.0,0,0,0,0,0,2,0,2,0,3,464.4,0
780584658,33,1,0,4,2,1,58810.0,0,0,0,1,0,1,0,3,0,3,303.0,0
780588258,53,1,2,2,5,1,91660.0,1,1457000,0,1,0,1,0,2,1,1,764.0,0
780598383,35,0,1,5,0,1,58790.0,0,0,0,1,0,1,1,3,1,1,326.7,1
780602733,42,0,1,4,0,1,93310.0,0,0,0,0,0,1,0,2,3,1,394.2,2
780604083,49,0,1,3,0,1,122260.0,1,1642000,0,0,0,1,0,0,0,2,737.1,2
780605508,53,0,2,1,1,1,64819.99999999999,0,0,0,0,0,1,0,0,1,1,291.0,2
780612558,58,1,1,2,0,1,73220.0,0,0,0,1,0,1,1,3,2,1,462.6,1
780613758,47,0,1,3,2,1,42790.0,0,0,0,1,0,1,0,2,1,2,743.4,2
780620883,49,1,1,4,0,1,75720.0,1,738000,0,0,0,1,1,0,0,1,514.8,3
780633483,58,1,2,2,0,1,76240.0,1,496000,0,1,1,1,0,0,2,2,521.0,3
780638958,42,1,3,2,2,1,67080.0,0,0,0,1,1,1,0,3,1,3,412.0,0
780653208,47,1,2,1,3,1,21700.0,0,0,0,2,0,1,1,1,0,1,499.0,1
780657708,48,0,2,4,2,1,130140.0,0,0,0,1,1,1,1,3,0,3,528.0,1
780660183,43,1,3,3,4,1,19170.0,1,261000,1,1,0,1,0,0,3,0,420.0,4
780662133,39,0,2,4,2,1,88770.0,0,0,0,0,0,1,0,3,2,1,378.0,2
780664758,56,1,2,4,2,1,74520.0,0,0,0,0,0,1,1,2,3,3,516.0,1
780670083,39,1,0,1,2,1,62500.0,1,260000,0,1,1,1,0,2,0,0,349.0,3
780684933,49,0,0,3,3,1,69810.0,0,0,0,0,0,1,0,3,2,1,437.0,2
780686358,41,0,2,1,3,1,92760.0,1,380000,0,0,0,1,0,0,0,0,312.0,2
780688383,35,0,0,2,1,1,118130.0,0,0,0,1,1,1,1,0,0,2,475.0,1
780689733,65,0,1,4,0,1,143430.0,0,0,0,0,0,1,1,0,0,1,504.0,1
780704358,34,0,0,5,3,1,90510.0,0,0,0,1,1,2,0,2,3,2,551.0,2
780707733,41,0,2,2,1,1,131530.0,1,683000,1,1,1,1,1,0,1,0,743.0,4
780710433,53,0,1,1,0,1,134510.0,0,0,0,0,0,1,0,3,3,0,436.5,2
780713058,46,0,2,3,3,1,98000.0,0,0,0,1,0,1,1,3,1,2,572.0,1
780715683,41,0,1,5,0,1,93200.0,0,0,0,0,0,1,0,1,1,2,396.0,2
780717483,51,1,2,3,3,1,23970.0,0,0,0,1,0,1,1,1,1,2,549.0,1
780720258,45,0,3,3,4,1,19050.0,0,0,0,1,0,1,0,2,0,3,358.0,2
780727833,51,1,1,3,0,1,23680.0,1,453000,1,1,1,1,0,0,1,3,585.0,4
780730008,51,0,1,1,0,1,214870.0,1,1363000,0,0,0,1,0,0,3,1,648.9,2
780747033,43,1,2,2,5,0,0.0,0,0,0,0,0,1,1,0,2,0,316.0,3
780769308,49,1,1,2,1,1,76100.0,1,769000,0,1,1,1,0,2,3,3,500.4,3
780790008,46,1,2,1,3,1,68690.0,0,0,0,1,0,1,1,0,0,1,491.0,1
780814158,57,1,0,3,3,1,24710.0,0,0,0,2,0,1,1,2,2,2,587.0,1
780833058,46,0,2,3,2,1,66780.0,0,0,0,1,0,1,1,0,3,1,435.0,1
780865308,40,0,2,4,4,1,124350.0,0,0,0,1,1,1,1,0,3,3,506.0,1
780881358,35,0,1,2,0,1,59790.0,0,0,0,1,0,2,0,2,3,3,408.6,2
780897858,38,1,1,3,0,1,20120.0,0,0,0,1,1,1,0,1,0,0,378.0,0
780913308,43,0,1,1,0,1,90770.0,0,0,0,0,0,1,1,3,3,0,319.5,1
780942633,49,0,2,3,4,0,0.0,1,355000,1,0,0,1,1,1,1,3,304.0,4
780971583,46,0,3,2,1,1,187500.0,0,0,0,1,0,1,1,0,2,0,376.0,1
780984408,65,1,3,2,0,1,78660.0,1,407000,1,1,1,1,1,3,0,1,605.0,4
780998133,43,0,2,2,3,1,123350.0,1,198000,1,2,0,1,1,3,3,3,522.0,4
781013958,57,1,2,1,3,1,68790.0,0,0,0,1,1,1,1,1,0,2,390.0,3
781073733,50,0,2,2,2,1,198480.0,1,479000,0,1,0,1,0,1,2,0,603.0,2
781089708,30,0,3,2,0,1,111520.0,0,0,0,0,0,1,1,1,3,3,399.0,1
781110408,39,1,1,3,0,1,22190.0,0,0,0,1,0,1,1,0,0,0,399.6,1
781117533,50,0,2,5,1,1,195280.0,0,0,0,1,1,1,0,2,2,2,599.55,2
781131483,55,0,2,3,2,1,132930.0,1,217000,1,0,0,1,1,3,1,0,437.0,4
781137783,40,0,0,3,3,1,18200.0,1,248000,1,0,0,1,0,2,3,3,416.0,4
781143933,43,1,1,3,0,1,22940.0,0,0,0,1,0,1,0,3,1,0,481.5,0
781171908,45,0,1,2,0,1,76060.0,1,950000,0,1,1,1,1,1,1,1,597.6,3
781183233,44,1,1,3,0,1,20870.0,1,381000,0,0,0,1,0,3,1,3,291.6,0
781297983,58,0,3,3,2,1,107170.0,0,0,0,1,0,1,0,0,0,1,677.0,2
781306758,58,0,1,4,0,1,134960.0,1,184000,0,0,0,1,0,3,2,2,436.5,2
781320783,47,0,3,2,2,1,126300.0,1,253000,1,1,0,1,0,3,3,1,411.0,4
781326483,31,0,3,2,0,1,84420.0,0,0,0,0,0,1,1,0,1,2,318.0,1
781337658,50,1,2,2,1,1,24950.0,1,553000,1,0,0,1,1,0,0,1,498.0,4
781391058,55,0,1,4,0,1,67680.0,0,0,0,1,1,1,0,2,3,3,397.8,2
781675983,59,1,2,2,0,1,25520.0,0,0,0,2,0,1,0,3,3,2,699.0,0
781794708,35,0,0,5,3,1,112370.0,1,222000,0,0,0,1,1,0,1,2,312.0,1
781923483,53,1,2,1,1,1,69590.0,1,231000,0,0,0,1,1,0,0,1,539.0,3
781926633,48,0,2,4,2,1,70070.0,1,468000,1,1,0,1,1,3,2,1,597.0,4
781930233,47,1,2,3,2,1,22930.0,0,0,0,0,0,1,1,2,3,1,391.0,1
781933983,47,0,2,2,4,1,67150.0,0,0,0,0,0,1,1,0,3,2,630.0,1
781942983,50,0,1,5,0,1,199420.0,0,0,0,1,0,1,1,1,0,3,635.04,1
782437008,41,1,2,1,3,0,0.0,0,0,0,0,0,1,1,3,1,0,409.6,3
782548758,42,1,3,3,5,1,23860.0,0,0,0,1,0,1,0,3,2,2,512.0,0
782555058,35,1,2,1,1,1,20800.0,0,0,0,1,1,1,0,0,2,1,466.0,0
782802033,45,1,2,1,4,1,18610.0,1,211000,1,1,1,1,1,3,1,2,391.0,4
783020958,39,0,2,4,3,1,121290.0,0,0,0,2,0,1,0,1,2,2,663.0,2
783070833,34,1,1,2,1,1,63170.0,0,0,0,0,0,1,1,1,2,2,407.7,1
783121008,55,1,1,2,0,1,30840.0,1,829000,1,0,0,2,0,0,2,0,666.9,4
783361533,41,0,2,3,3,1,115000.0,1,1495000,0,1,1,2,0,3,0,3,881.0,2
783364233,59,0,2,2,0,1,69580.0,1,180000,0,1,0,1,1,1,3,3,469.0,1
783366483,44,1,2,4,3,1,129290.0,0,0,0,1,1,1,0,3,3,0,574.0,0
783381933,43,0,2,4,4,1,94420.0,0,0,0,0,0,1,1,1,0,0,396.0,1
783387783,55,0,3,4,2,1,101710.0,0,0,0,2,0,1,1,0,2,2,644.0,1
783393633,46,0,0,2,3,1,130080.0,0,0,0,2,0,1,1,3,0,2,574.0,1
783500283,62,0,0,2,0,1,148530.0,0,0,0,1,1,1,0,2,1,0,781.0,2
783542133,53,1,2,2,3,1,19990.0,0,0,0,2,0,1,0,3,3,1,594.0,0
783554958,58,0,1,2,1,1,200510.0,0,0,0,0,0,1,0,3,2,0,456.3,2
783561558,57,0,2,5,4,1,203170.0,0,0,0,1,1,1,0,3,3,0,614.25,2
783573408,42,1,1,1,1,1,68170.0,0,0,0,0,0,1,1,1,1,2,397.8,1
783625008,51,0,1,5,0,1,197270.0,0,0,0,0,0,1,0,0,2,2,583.065,2
783910008,37,1,2,1,0,1,17360.0,0,0,0,1,0,1,0,2,1,1,351.0,0
784263558,43,0,1,4,0,1,95620.0,0,0,0,1,1,2,0,3,1,0,582.3,2
784560258,45,0,3,4,1,1,97620.0,0,0,0,1,1,1,1,3,3,3,530.0,1
784719708,54,1,2,4,2,1,67490.0,0,0,0,0,0,1,0,0,2,3,302.0,0
784725333,41,0,2,3,3,1,59190.0,0,0,0,1,0,1,1,0,0,1,256.0,1
784734258,56,1,3,2,2,1,107050.0,0,0,0,1,0,1,0,1,3,3,502.0,0
784789758,40,0,2,1,2,1,93550.0,0,0,0,1,1,1,1,3,3,1,446.0,1
784795083,31,1,3,3,1,1,20490.0,1,479000,1,0,0,1,1,3,0,2,364.0,4
784798683,38,0,2,3,2,1,59730.0,1,200000,1,1,0,1,0,1,3,3,306.0,4
784819758,54,1,1,2,0,0,0.0,1,785000,1,0,0,1,1,3,2,2,450.0,4
784827108,39,1,1,3,0,1,20750.0,0,0,0,1,1,1,0,1,3,0,423.0,0
784868958,56,1,2,3,1,1,24070.0,1,1394000,1,1,0,1,1,3,2,1,853.0,4
784880958,34,1,1,2,1,1,62290.0,1,378000,0,1,1,1,1,0,1,0,410.4,3
784891458,55,0,2,2,1,1,134310.0,0,0,0,1,0,1,1,2,0,3,632.0,1
784895358,49,1,2,2,1,1,20480.0,0,0,0,1,0,1,0,1,3,0,472.0,0
784907658,36,0,2,3,2,1,137040.0,1,1446000,1,0,0,1,1,3,3,0,667.0,4
784994883,26,1,2,1,0,1,19650.0,1,475000,0,1,1,1,0,1,1,3,370.0,3
784998108,33,0,2,3,3,1,117210.0,0,0,0,1,0,1,0,1,2,0,466.0,2
785011383,36,1,3,4,0,1,59560.0,1,291000,0,0,0,1,0,3,0,3,368.0,0
785024808,53,1,1,3,0,1,23720.0,0,0,0,0,0,1,0,3,3,3,508.5,0
785038908,43,1,2,2,0,1,42680.0,1,1712000,0,0,0,1,0,2,2,3,789.0,0
785055108,52,0,1,2,0,1,102080.0,0,0,0,0,0,1,1,2,0,0,511.2,1
785080308,37,1,2,3,2,1,17930.0,0,0,0,1,0,1,0,0,1,0,393.0,0
785106933,51,1,1,1,0,0,0.0,1,451000,1,0,0,1,0,2,1,1,395.28,4
785114808,46,0,1,5,0,1,62700.0,0,0,0,0,0,2,0,1,3,2,369.0,2
785119833,40,0,3,1,3,1,93750.0,1,339000,0,1,0,1,1,1,2,2,564.0,1
785134758,41,0,0,1,2,1,124550.0,1,408000,1,0,0,1,1,3,2,3,506.0,4
785218458,44,0,2,2,2,1,66660.0,0,0,0,0,0,1,1,0,1,0,442.0,1
785230083,50,0,1,4,0,1,101810.0,1,491000,0,0,0,1,0,1,3,2,457.2,2
785237958,45,0,2,1,5,1,94700.0,1,266000,1,1,0,1,1,1,2,3,423.0,4
785262333,46,0,0,4,5,1,64800.0,0,0,0,2,0,1,0,3,3,0,511.0,2
785285883,49,1,1,2,0,1,20040.0,0,0,0,1,1,1,0,1,0,0,445.5,0
785311158,54,1,1,2,0,1,21900.0,0,0,0,0,0,1,0,2,2,1,460.8,0
785328408,37,1,2,2,4,1,17330.0,0,0,0,1,1,1,0,0,1,1,324.0,0
785351133,61,1,0,2,1,1,77790.0,0,0,0,1,0,1,0,1,2,0,640.0,0
785387883,47,1,1,3,0,1,64860.0,0,0,0,1,1,1,0,0,2,1,400.5,0
785410158,50,1,2,3,3,1,22840.0,0,0,0,1,0,1,0,2,1,0,533.0,0
785432733,42,1,2,3,4,1,16560.0,1,247000,0,1,0,3,0,2,0,1,428.0,0
785487783,59,1,1,2,0,1,77360.0,1,535000,1,0,0,1,1,0,2,1,518.4,4
785500533,53,1,2,1,4,1,23030.0,1,406000,0,1,1,1,0,3,1,1,494.0,3
785515533,43,1,2,1,2,1,29380.0,1,895000,0,1,1,1,1,0,0,1,632.0,3
785529708,59,0,1,2,0,1,210930.0,0,0,0,0,0,1,1,3,0,0,669.6,1
786087633,60,0,2,1,0,1,101940.0,0,0,0,0,0,1,0,0,1,2,334.0,2
786097158,48,0,2,3,2,1,76850.0,1,858000,1,1,1,1,0,3,0,3,690.0,4
786480183,50,1,2,4,2,0,0.0,0,0,0,0,0,1,1,3,0,2,504.8,3
786493908,42,1,1,4,1,1,20260.0,0,0,0,1,0,2,0,3,0,2,477.9,0
786509358,44,0,2,1,3,1,122200.0,1,205000,1,0,0,1,1,1,2,2,342.0,4
786536808,51,0,2,1,2,1,135220.0,1,393000,0,1,0,1,0,0,0,1,670.0,2
786546783,59,1,2,1,0,1,75830.0,1,446000,0,1,0,1,0,3,1,2,517.0,0
786557358,44,1,2,1,1,1,17400.0,0,0,0,0,0,1,0,1,2,2,371.0,0
786566733,49,0,1,4,0,1,131370.0,0,0,0,1,0,1,1,1,0,0,525.6,1
787226508,47,0,1,1,0,1,105270.0,1,719000,0,1,0,1,0,2,0,2,657.9,2
787231233,34,0,1,5,2,1,116550.0,0,0,0,1,1,2,0,1,3,3,552.6,2
787261008,43,0,0,5,1,1,97330.0,0,0,0,0,0,1,1,1,1,1,561.0,1
787268733,52,1,2,2,1,1,72430.0,0,0,0,0,0,1,1,1,1,1,490.0,1
787284858,35,0,0,4,2,1,168390.0,0,0,0,0,0,1,1,1,1,2,245.14,1
787291308,42,1,2,2,5,1,21920.0,0,0,0,0,0,1,0,3,0,1,516.0,0
787301208,52,0,3,4,2,1,69340.0,0,0,0,0,0,1,1,3,1,1,424.0,1
787339158,56,0,2,2,1,1,137110.0,1,236000,1,2,0,1,0,3,3,1,671.0,4
787348608,70,0,2,3,0,1,19850.0,1,273000,1,1,1,1,1,3,3,1,401.0,4
787361583,50,0,3,1,4,1,98210.0,0,0,0,1,0,1,0,1,2,0,526.0,2
787430733,56,1,2,3,2,1,68850.0,0,0,0,1,1,1,0,1,1,2,375.0,0
787438983,43,0,1,1,0,1,61020.0,0,0,0,0,0,1,1,3,3,1,243.9,1
787441383,52,1,2,2,0,1,22500.0,1,399000,1,0,0,1,1,1,1,3,372.0,4
787450758,57,0,1,3,0,1,107730.0,0,0,0,1,1,1,1,2,0,0,603.0,1
787452333,39,1,2,3,1,1,18740.0,1,287000,0,1,0,1,0,1,1,3,267.0,0
787454133,40,0,3,5,2,1,182610.0,1,478000,1,1,1,1,1,1,2,0,453.6,4
787456608,29,0,2,3,2,1,107830.0,0,0,0,1,1,1,0,1,1,2,234.0,2
787457883,51,1,2,2,0,1,71910.0,0,0,0,1,0,1,1,3,1,2,533.0,1
787458783,49,1,2,3,4,1,23650.0,0,0,0,1,0,1,1,3,1,1,527.0,1
787460883,41,0,2,4,3,1,60490.0,1,273000,0,0,0,1,1,3,3,0,404.0,1
787463508,26,0,1,2,0,1,14160.0,0,0,0,0,0,1,1,0,3,0,189.0,1
787464408,53,0,1,4,0,1,97230.0,0,0,0,0,0,1,0,0,3,0,386.1,2
787466808,35,1,2,1,0,1,22020.0,1,533000,0,1,0,1,0,3,3,3,430.0,0
787467858,43,0,2,3,1,1,126980.0,1,408000,0,0,0,2,0,1,2,0,561.0,2
787472283,49,0,2,2,2,1,132280.0,0,0,0,1,0,1,1,0,0,2,579.0,1
787475433,36,1,1,5,0,1,93410.0,0,0,0,0,0,1,0,2,0,3,382.5,0
787480158,57,1,2,1,2,1,19130.0,0,0,0,1,0,1,1,0,2,0,337.0,1
787481208,46,1,0,1,1,1,23450.0,1,501000,1,1,1,1,1,2,2,0,491.0,4
787482033,60,0,3,3,1,1,140960.0,1,225000,0,2,0,1,0,2,2,0,711.0,2
787488108,48,1,2,3,1,0,0.0,0,0,0,2,0,1,1,0,0,3,458.4,3
787489083,55,0,2,5,4,1,133550.0,0,0,0,0,0,1,1,0,0,0,522.0,1
787491483,41,0,3,4,3,1,125000.0,0,0,0,1,1,1,0,0,2,3,623.0,2
787492908,50,1,2,4,2,0,0.0,0,0,0,1,1,1,1,1,1,2,504.0,3
787493808,48,1,0,2,4,1,19390.0,0,0,0,1,1,1,0,0,0,3,362.0,0
787494783,58,0,2,3,3,1,103080.0,0,0,0,1,0,1,1,3,0,2,499.0,1
787496733,47,1,2,4,2,0,0.0,1,772000,0,0,0,1,0,0,1,1,432.0,0
787500333,52,0,1,5,0,1,129300.0,0,0,0,0,0,1,0,3,3,3,369.9,2
787501758,51,1,1,3,0,1,22720.0,0,0,0,0,0,1,1,0,1,1,398.7,1
787502883,60,1,1,5,0,1,117950.0,1,744000,1,0,0,2,0,0,2,3,716.4,4
787504158,36,1,2,1,0,1,16820.0,0,0,0,1,1,1,1,3,3,2,316.0,3
787505133,36,0,2,1,3,1,172980.0,1,260000,1,1,1,1,1,0,2,2,375.0,4
787506558,50,0,1,2,0,1,100670.0,0,0,0,0,0,1,1,2,1,3,404.1,1
787507833,49,1,0,4,1,1,22990.0,0,0,0,1,0,1,1,1,3,2,427.0,1
787509408,26,0,1,1,0,0,0.0,0,0,0,1,1,1,1,3,1,2,216.0,3
787513533,47,1,2,4,1,1,20910.0,0,0,0,1,0,1,1,2,2,1,453.0,1
787514433,34,1,2,1,3,1,21530.0,1,508000,1,1,1,1,1,3,1,0,448.0,4
787515333,40,0,2,4,3,1,116180.0,1,232000,0,1,0,1,0,0,3,1,268.0,2
787516908,56,1,2,2,2,1,19830.0,0,0,0,1,0,1,1,2,3,0,491.0,1
787518258,49,0,2,4,3,1,205680.0,1,919000,1,1,1,1,0,3,3,2,684.95,4
787519683,41,1,1,2,0,1,22010.0,0,0,0,0,0,1,1,1,3,1,392.4,1
787523283,38,0,1,2,0,1,119150.0,0,0,0,0,0,1,1,2,2,0,492.3,1
787529583,41,1,2,1,5,1,63470.0,0,0,0,1,0,1,1,3,0,1,369.0,1
787532808,41,0,2,5,4,1,64370.00000000001,0,0,0,1,1,2,0,1,1,0,544.0,2
787536933,44,1,1,1,0,1,22610.0,0,0,0,0,0,1,0,2,1,0,423.0,0
787539333,48,0,2,2,4,1,106730.0,1,797000,0,1,1,1,0,3,0,1,609.0,2
787541883,44,0,0,2,3,1,123330.0,1,262000,1,1,0,1,1,3,0,1,558.0,4
787543008,37,0,1,2,0,1,60260.0,0,0,0,1,1,1,1,2,1,1,387.0,1
787547208,48,1,1,1,0,1,18720.0,0,0,0,1,0,1,0,0,3,0,460.8,0
787550808,51,0,2,2,2,1,64640.0,0,0,0,0,0,1,1,2,1,2,335.0,1
787557258,52,1,2,2,4,0,0.0,0,0,0,1,0,1,1,1,3,0,440.8,3
787558683,45,1,1,5,1,1,68860.0,0,0,0,1,1,1,0,0,3,2,524.7,0
787563858,50,1,2,2,1,1,21780.0,0,0,0,1,0,1,0,1,3,1,503.0,0
787565433,53,0,2,5,2,1,129720.0,0,0,0,0,0,1,1,3,0,1,404.0,1
787568433,42,0,1,2,0,1,95360.0,0,0,0,0,0,1,0,3,0,2,408.6,2
787570758,35,0,2,4,2,1,171160.0,1,207000,1,0,0,1,1,0,3,1,386.25,4
787573683,41,0,2,5,3,1,94470.0,0,0,0,1,1,1,1,3,3,1,438.0,1
787578183,36,0,1,3,0,1,117340.0,0,0,0,1,1,1,1,2,1,1,369.9,1
787581858,46,0,0,5,2,1,189080.0,1,361000,0,0,0,1,1,0,3,2,476.7,1
787584108,55,0,2,1,3,1,130590.0,0,0,0,1,0,1,1,2,1,1,389.0,1
787587033,42,1,1,2,1,1,21730.0,0,0,0,0,0,1,1,2,0,3,374.4,1
787591008,42,0,3,4,3,1,95950.0,1,496000,1,0,0,1,0,0,1,1,403.0,4
787593558,42,0,2,2,3,1,123760.0,0,0,0,1,0,1,1,3,3,3,408.0,1
787595658,57,1,1,1,0,1,18180.0,0,0,0,0,0,1,0,2,3,0,225.0,0
787596558,50,0,2,4,1,1,195220.0,0,0,0,1,0,1,0,2,0,2,432.6,2
787599258,55,1,1,2,0,1,18090.0,0,0,0,0,0,1,1,3,0,2,237.6,1
787605558,48,1,3,2,3,1,21330.0,0,0,0,1,1,1,0,2,1,1,473.0,0
787617483,58,1,1,4,0,1,24280.0,0,0,0,0,0,1,1,1,1,1,510.3,1
787621158,33,0,2,1,2,1,86080.0,0,0,0,1,1,1,0,1,2,0,407.0,2
787623858,43,0,3,4,2,1,181190.0,0,0,0,1,1,2,0,1,3,1,453.2,2
787638408,47,1,1,3,0,0,0.0,0,0,0,1,1,1,1,2,3,3,465.12,3
787643658,59,0,2,2,0,1,102140.0,0,0,0,0,0,1,1,3,3,0,458.0,1
787655058,44,1,1,4,0,1,21880.0,0,0,0,0,0,1,1,2,0,2,451.8,1
787659483,58,1,2,1,1,1,24020.0,0,0,0,1,1,1,1,3,3,3,480.0,3
787665258,47,1,2,1,3,1,19200.0,1,239000,0,1,0,1,1,2,1,3,332.0,3
787669233,51,0,1,5,0,1,134210.0,0,0,0,1,1,1,0,2,3,1,652.5,2
787685658,43,0,3,3,2,1,120380.0,0,0,0,1,1,1,1,1,1,1,336.0,1
787723758,58,1,2,2,3,1,93640.0,1,1424000,0,0,0,1,0,0,1,0,713.0,0
787747308,49,1,0,4,4,1,19770.0,0,0,0,1,1,1,0,2,1,3,409.0,0
787770858,43,0,1,2,1,1,125330.0,0,0,0,0,0,1,0,2,0,1,447.3,2
787800108,55,0,2,1,2,1,131240.0,0,0,0,0,0,1,0,1,3,1,338.0,2
787833333,44,0,0,1,3,1,120990.0,0,0,0,0,0,1,1,1,1,2,300.0,1
787849833,49,0,2,3,2,1,131880.0,0,0,0,1,1,1,1,0,1,1,511.0,1
787868958,36,0,1,3,0,1,117690.0,0,0,0,1,0,1,1,0,3,1,458.1,1
787909158,40,1,3,2,3,1,29760.0,1,952000,1,1,0,1,0,3,3,0,674.0,4
787918158,32,1,2,4,0,1,19740.0,0,0,0,0,0,1,1,3,1,2,391.0,1
787921383,53,0,1,3,0,1,197860.0,1,296000,0,1,1,2,0,3,3,3,647.1,2
787937058,58,0,2,2,0,1,133910.0,0,0,0,1,1,1,1,2,0,3,426.0,1
787974108,37,1,1,3,0,1,60760.0,0,0,0,0,0,1,0,2,3,3,261.9,0
787983633,35,1,2,4,3,1,17050.0,0,0,0,0,0,1,0,1,1,2,254.0,0
787999533,52,0,1,3,0,1,196300.0,0,0,0,0,0,1,1,1,3,2,449.1,1
788019483,49,0,2,2,3,1,151180.0,0,0,0,0,0,1,1,2,2,1,735.0,1
788030208,42,1,1,4,0,1,17880.0,1,190000,0,0,0,2,0,0,0,2,370.8,0
788038383,33,1,2,2,3,1,17380.0,1,244000,1,1,1,1,0,1,0,3,301.0,4
788095158,52,0,2,4,3,1,132090.0,1,262000,0,1,1,1,1,1,0,0,518.0,3
788107683,35,0,2,3,4,1,58300.0,0,0,0,1,0,1,0,0,1,2,327.0,2
788122533,56,1,2,2,1,1,18700.0,0,0,0,1,0,1,1,2,3,3,364.0,1
788132208,53,1,2,2,2,1,73460.0,1,507000,1,1,0,1,0,2,1,1,444.0,4
788142483,46,0,1,1,0,1,131530.0,0,0,0,1,0,2,0,1,0,3,636.3,2
788159433,53,0,1,3,0,1,102780.0,0,0,0,0,0,1,1,2,3,0,520.2,1
788194458,34,0,2,3,3,1,85650.0,0,0,0,1,1,1,0,3,2,3,336.0,2
788199858,42,1,0,3,3,0,0.0,1,576000,0,1,0,1,0,2,1,0,420.8,0
788210583,62,0,2,1,0,1,71410.0,1,184000,0,0,0,1,0,0,0,3,534.0,2
